stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,platform_code,equipment,ext_juris,ext_lighting,ext_photo,ext_shelter,jurisdiction
8588,15421,Dobson Rd & Mesquite,SB Dobson Rd & FS Mesquite,33.34197200,-111.87657200,,,0,,0,,,Chandler," ",https://farm9.staticflickr.com/8719/16325238744_13b0dd9fcc_o.jpg,1,Chandler
8589,15377,Dobson Rd & Mesquite,NB Dobson Rd & FS Mesquite,33.34224300,-111.87631300,,,0,,0,,,Chandler,Wired,https://farm8.staticflickr.com/7630/16759933708_059fbb088a_o.jpg,1,Chandler
8594,15355,Dobson Rd & Ocotillo Rd,NB Dobson Rd & FS Ocotillo Rd,33.24424300,-111.87753200,,,0,,0,,,Chandler,Wired,https://farm9.staticflickr.com/8616/16311393789_b4cf8f8f6f_o.jpg,1,Chandler
8586,10566,Dobson Rd & Pecos Rd,NB Dobson Rd & FS Pecos Rd,33.29191600,-111.87602400,,,0,,0,,,Chandler,Wired,https://farm8.staticflickr.com/7366/16496661702_59e10ded19_o.jpg,1,Chandler
8597,16493,Dobson Rd & Pecos Rd,SB Dobson Rd & FS Pecos Rd,33.29083200,-111.87646700,,,0,,0,,,Chandler," ",https://farm8.staticflickr.com/7404/16496646552_4968c2be6f_o.jpg,1,Chandler
8933,15381,Dobson Rd & Peralta Av,NB Dobson Rd & FS Peralta Av,33.35795500,-111.87638700,,,0,,0,,,Mesa," ",https://farm8.staticflickr.com/7321/16496659122_04606d007c_o.jpg,0,Mesa
8932,15417,Dobson Rd & Portobello Av,SB Dobson Rd & FS Portobello Av,33.36018500,-111.87669400,,,0,,0,,,Mesa," ",https://farm9.staticflickr.com/8611/16496659142_36ffc7e6e5_o.jpg,0,Mesa
9097,16130,Dobson Rd & Portobello Av,NB Dobson Rd & FS Portobello Av,33.36069600,-111.87641900,,,0,,0,,,Mesa," ",https://farm8.staticflickr.com/7443/16310226960_8ac2b39a16_o.jpg,0,Mesa
8599,15442,Dobson Rd & Price Rd,SB Dobson Rd & FS Price Rd,33.25410300,-111.88447900,,,0,,0,,,Chandler," ",https://farm9.staticflickr.com/8643/16311738937_c2b4130c54_o.jpg,0,Chandler
8601,15441,Dobson Rd & Queen Creek Rd,SB Dobson Rd & FS Queen Creek Rd,33.26085200,-111.88147200,,,0,,0,,,Chandler,Wired,https://farm9.staticflickr.com/8616/15875107714_ff6ce6725c_o.jpg,1,Chandler
2880,15372,Dobson Rd & Ray Rd,NB Dobson Rd & FS Ray Rd,33.32123000,-111.87621300,,,0,,0,,,Chandler," ",https://farm8.staticflickr.com/7367/16311410769_fc6a0f6ab9_o.jpg,1,Chandler
4586,15427,Dobson Rd & Ray Rd,SB Dobson Rd & FS Ray Rd,33.32009700,-111.87650500,,,0,,0,,,Chandler," ",https://farm8.staticflickr.com/7584/16946702411_238f88d750_o.jpg,1,Chandler
8934,15403,Dobson Rd & Rio Salado Pkwy,SB Dobson Rd & NS Rio Salado Pkwy,33.43072100,-111.87444900,,,0,,0,,,Mesa," ",https://farm1.staticflickr.com/364/19100138483_45f620a31d_o.jpg,0,Mesa
8996,15397,Dobson Rd & Rio Salado Pkwy,NB Dobson Rd & FS Rio Salado Pkwy,33.43095400,-111.87400400,,,0,,0,,,Mesa," ",https://farm8.staticflickr.com/7305/15877507443_4010ace69b_o.jpg,0,Mesa
4580,15424,Dobson Rd & Rockwell Dr,SB Dobson Rd & FS Rockwell Dr,33.33049300,-111.87654100,,,0,,0,,,Chandler,Wired,https://farm9.staticflickr.com/8650/16496672992_4a3ea44df6_o.jpg,1,Chandler
3345,15389,Dobson Rd & Southern Av,NB Dobson Rd & FS Southern Av,33.39358300,-111.87440500,,,0,,0,,,Mesa,Wired,https://farm8.staticflickr.com/7425/16497658815_7842dcff75_o.jpg,1,Mesa
5080,15408,Dobson Rd & Southern Av,SB Dobson Rd & FS Southern Av,33.39256400,-111.87482300,,,0,,0,,,Mesa,Wired,https://farm8.staticflickr.com/7439/15877533853_484c937457_o.jpg,1,Mesa
8606,15418,Dobson Rd & Summit Pl,SB Dobson Rd & FS Summit Pl,33.35296700,-111.87663500,,,0,,0,,,Chandler," ",https://farm8.staticflickr.com/7412/16309939408_098e191247_o.jpg,0,Chandler
8607,15380,Dobson Rd & Summit Pl,NB Dobson Rd & FS Summit Pl,33.35416200,-111.87636400,,,0,,0,,,Chandler," ",https://farm9.staticflickr.com/8598/16495929401_fe7bdfba87_o.jpg,0,Chandler
2876,15394,Dobson Rd & University Dr,NB Dobson Rd & FS University Dr,33.42251000,-111.87418500,,,0,,0,,,Mesa," ",https://farm9.staticflickr.com/8627/16309957668_05cac46a87_o.jpg,0,Mesa
4582,12076,Dobson Rd & University Dr,SB Dobson Rd & FS University Dr,33.42157800,-111.87456200,,,0,,0,,,Mesa," ",https://farm8.staticflickr.com/7291/16310219720_e0c1956042_o.jpg,1,Mesa
4583,15423,Dobson Rd & Warner Rd,SB Dobson Rd & FS Warner Rd,33.33417400,-111.87665900,,,0,,0,,,Chandler,Wired,https://farm8.staticflickr.com/7404/16311728347_5b1fd8597c_o.jpg,1,Chandler
8573,17003,Dobson Rd & Warner Rd,NB Dobson Rd & FS Warner Rd,33.33572000,-111.87618800,,,0,,0,,,Chandler," ",https://farm8.staticflickr.com/7404/16495929861_db2866e9c7_o.jpg,1,Chandler
8565,15363,Dobson Rd & Willis,NB Dobson Rd & FS Willis,33.28398000,-111.87600900,,,0,,0,,,Chandler," ",https://farm8.staticflickr.com/7332/16497668645_3d26441d74_o.jpg,0,Chandler
8596,15436,Dobson Rd & Willis,SB Dobson Rd & FS Willis,33.28287300,-111.87637800,,,0,,0,,,Chandler," ",https://farm8.staticflickr.com/7448/16309939528_be2aa14e03_o.jpg,0,Chandler
40210,50209,Dorsey & Vista Del Cero Dr (Flag Zone),SB Dorsey & FS Vista Del Cero Dr (Flag Zone),33.40930300,-111.91778600,,,0,,0,,0,,,,,Tempe
30356,18774,Dorsey Ln & 8th St,SB Dorsey Ln & FS 8th St,33.41932400,-111.91773500,,,0,,0,,,Tempe," "," ",0,Tempe
40212,50211,Dorsey Ln & Alameda Dr (Flag Zone),SB Dorsey Ln & NS Alameda Dr (Flag Zone),33.40131700,-111.91555500,,,0,,0,,0,,,,,Tempe
9424,12284,Dorsey Ln & Broadway Rd,NB Dorsey Ln & FS Broadway Rd,33.40798000,-111.91758900,,,0,,0,,,Tempe," "," ",0,Tempe
40211,50210,Dorsey Ln & Broadway Rd (Flag Zone),SB Dorsey Ln & FS Broadway Rd (Flag Zone),33.40701300,-111.91784100,,,0,,0,,0,,,,,Tempe
30351,18769,Dorsey Ln & Lemon St,NB Dorsey Ln & FS Lemon St,33.41684600,-111.91766300,,,0,,0,,,Tempe," "," ",0,Tempe
9694,18832,Dorsey Ln/Apache,FS Dorsey Ln/Apache,33.41465300,-111.91698100,,,0,,0,,,,,,,Tempe
9010,10024,Dorsey Ln/Apache Blvd,FS Dorsey Ln/EB Apache Blvd,33.41475900,-111.91689900,,,0,place_APDO,0,1,,,,,,Tempe
9038,10024,Dorsey Ln/Apache Blvd,NS Dorsey Ln/WB Apache Blvd,33.41475900,-111.91689900,,,0,place_APDO,0,2,,,,,,Tempe
9792,19001,Downtown Phx Hub/1st Ave,Downtown Phoenix Hub/1st Ave Platform,33.44782300,-112.07523400,,,0,,0,,,,,,,Phoenix
9793,19003,Downtown Phx Hub/Central Ave,Downtown Phoenix Hub/Central Ave Platform,33.44775600,-112.07377800,,,0,,0,,,,,,,Phoenix
9794,19002,Downtown Phx Hub/Jefferson St,Downtown Phoenix Hub/Jefferson St Platform,33.44710600,-112.07442400,,,0,,0,,,,,,,Phoenix
9795,19000,Downtown Phx Hub/Washington St,Downtown Phoenix Hub/Washington St Platform,33.44833100,-112.07444700,,,0,,0,,,,,,,Phoenix
3572,16862,Dreamy Draw PNR,Dreamy Draw PNR (Bay 2 north side),33.58123600,-112.01128400,,,0,place_DRDW,0,2,,Phoenix," "," ",0,Phoenix
3582,16865,Dreamy Draw PNR,Dreamy Draw PNR (Bay 1 on-ramp side),33.58057300,-112.01106500,,,0,place_DRDW,0,1,,Phoenix," "," ",0,Phoenix
40271,50270,Dsrt Foothills & 16013 South (Flag Zone),SB Dsrt Foothills & AT 16013 South (Flag Zone),33.29968500,-112.05996500,,,0,,0,,0,,,,,Phoenix
40272,50271,Dsrt Foothills & 16013 South (Flag Zone),NB Dsrt Foothills & AT 16013 South (Flag Zone),33.29961900,-112.05974000,,,0,,0,,0,,,,,Phoenix
40143,50142,Dsrt Foothills & Chandler Bl (Flag Zone),SB Dsrt Foothills & FS Chandler Bl (Flag Zone),33.30572300,-112.05598600,,,0,,0,,0,,,,,Phoenix
40269,50268,Dsrt Foothills & Marketplace (Flag Zone),SB Dsrt Foothills & FS Marketplace (Flag Zone),33.30219500,-112.05829700,,,0,,0,,0,,,,,Phoenix
40270,50269,Dsrt Foothills & Marketplace (Flag Zone),NB Dsrt Foothills & FS Marketplace (Flag Zone),33.30255600,-112.05779000,,,0,,0,,0,,,,,Phoenix
1234,15256,Dunlap Av & 11th Av,EB Dunlap Av & FS 11th Av,33.56745600,-112.08657200,,,0,,0,,,Phoenix," "," ",0,Phoenix
1235,15255,Dunlap Av & 15th Av,EB Dunlap Av & FS 15th Av,33.56746900,-112.09074200,,,0,,0,,,Phoenix," "," ",0,Phoenix
6541,15329,Dunlap Av & 15th Dr,WB Dunlap Av & NS 15th Dr,33.56769600,-112.09167500,,,0,,0,,,Phoenix," "," ",0,Phoenix
1236,15254,Dunlap Av & 17th Av,EB Dunlap Av & FS 17th Av,33.56748500,-112.09424500,,,0,,0,,,Phoenix," "," ",0,Phoenix
6521,15330,Dunlap Av & 17th Av,WB Dunlap Av & FS 17th Av,33.56769700,-112.09524700,,,0,,0,,,Phoenix," "," ",0,Phoenix
1237,15253,Dunlap Av & 19th Av,EB Dunlap Av & FS 19th Av,33.56747300,-112.09900400,,,0,,0,,,Phoenix," "," ",0,Phoenix
6522,18149,Dunlap Av & 19th Av,WB Dunlap Av & FS 19th Av,33.56775500,-112.10051000,,,0,,0,,,Phoenix," "," ",0,Phoenix
1238,18065,Dunlap Av & 23rd Av,EB Dunlap Av & FS 23rd Av,33.56738800,-112.10777000,,,0,,0,,,Phoenix," "," ",0,Phoenix
6523,11094,Dunlap Av & 23rd Av,WB Dunlap Av & FS 23rd Av,33.56764400,-112.10858400,,,0,,0,,,Phoenix," "," ",0,Phoenix
1239,11101,Dunlap Av & 25th Av,EB Dunlap Av & FS 25th Av,33.56739400,-112.11192100,,,0,,0,,,Phoenix," "," ",0,Phoenix
6524,11095,Dunlap Av & 25th Av,WB Dunlap Av & FS 25th Av,33.56769200,-112.11313000,,,0,,0,,,Phoenix," "," ",0,Phoenix
1253,11099,Dunlap Av & 28th Av,EB Dunlap Av & NS 28th Av,33.56741700,-112.11971200,,,0,,0,,,Phoenix," "," ",0,Phoenix
6525,15331,Dunlap Av & 29th Av,WB Dunlap Av & FS 29th Av,33.56777800,-112.12167400,,,0,,0,,,Phoenix," "," ",0,Phoenix
1232,10697,Dunlap Av & 2nd Dr,EB Dunlap Av & FS 2nd Dr,33.56757800,-112.07656600,,,0,,0,,,Phoenix," "," ",0,Phoenix
6526,10700,Dunlap Av & 2nd Dr,WB Dunlap Av & FS 2nd Dr,33.56775600,-112.07749600,,,0,,0,,,Phoenix," "," ",0,Phoenix
1240,11714,Dunlap Av & 31st Av,EB Dunlap Av & FS 31st Av,33.56745500,-112.12518400,,,0,,0,,,Phoenix," "," ",0,Phoenix
6528,17451,Dunlap Av & 31st Av,WB Dunlap Av & FS 31st Av,33.56770300,-112.12596200,,,0,,0,,,Phoenix," "," ",0,Phoenix
1248,15252,Dunlap Av & 3300 West,EB Dunlap Av & AT 3300 West,33.56744000,-112.12891200,,,0,,0,,,Phoenix," "," ",0,Phoenix
6520,15333,Dunlap Av & 3300 West,WB Dunlap Av & AT 3300 West,33.56768000,-112.12969700,,,0,,0,,,Phoenix," "," ",0,Phoenix
1242,15251,Dunlap Av & 35th Av,EB Dunlap Av & FS 35th Av,33.56743100,-112.13332500,,,0,,0,,,Phoenix," "," ",0,Phoenix
6529,15334,Dunlap Av & 35th Av,WB Dunlap Av & FS 35th Av,33.56770600,-112.13472600,,,0,,0,,,Phoenix," "," ",0,Phoenix
1243,15250,Dunlap Av & 37th Av,EB Dunlap Av & FS 37th Av,33.56742700,-112.13795700,,,0,,0,,,Phoenix," "," ",0,Phoenix
6530,15335,Dunlap Av & 37th Av,WB Dunlap Av & FS 37th Av,33.56763200,-112.13964800,,,0,,0,,,Phoenix," "," ",0,Phoenix
1244,15249,Dunlap Av & 39th Av,EB Dunlap Av & FS 39th Av,33.56742800,-112.14239400,,,0,,0,,,Phoenix," "," ",0,Phoenix
6531,15336,Dunlap Av & 39th Av,WB Dunlap Av & FS 39th Av,33.56762700,-112.14331800,,,0,,0,,,Phoenix," "," ",0,Phoenix
1255,15248,Dunlap Av & 42nd Av,EB Dunlap Av & NS 42nd Av,33.56742200,-112.14873600,,,0,,0,,,Phoenix," "," ",0,Phoenix
6532,15337,Dunlap Av & 42nd Av,WB Dunlap Av & FS 42nd Av,33.56761600,-112.14922900,,,0,,0,,,Phoenix," "," ",0,Phoenix
1245,15247,Dunlap Av & 43rd Av,EB Dunlap Av & FS 43rd Av,33.56740400,-112.15120900,,,0,,0,,,Phoenix," "," ",0,Phoenix
318,15257,Dunlap Av & 5th St,EB Dunlap Av & FS 5th St,33.56766400,-112.06690400,,,0,,0,,,Phoenix," "," ",0,Phoenix
7672,15326,Dunlap Av & 5th St,WB Dunlap Av & FS 5th St,33.56787900,-112.06787700,,,0,,0,,,Phoenix," "," ",0,Phoenix
1246,10696,Dunlap Av & 7th Av,EB Dunlap Av & FS 7th Av,33.56746300,-112.08164900,,,0,,0,,,Phoenix," "," ",0,Phoenix
6534,15327,Dunlap Av & 7th Av,WB Dunlap Av & FS 7th Av,33.56764900,-112.08322300,,,0,,0,,,Phoenix," "," ",0,Phoenix
319,15325,Dunlap Av & 7th St,WB Dunlap Av & FS 7th St,33.56798900,-112.06569700,,,0,,0,,,Phoenix," "," ",0,Phoenix
1249,11103,Dunlap Av & C St,EB Dunlap Av & NS C St,33.56739000,-112.10326400,,,0,,0,,,Phoenix," "," ",0,Phoenix
6539,11093,Dunlap Av & C St,WB Dunlap Av & FS C St,33.56767700,-112.10328400,,,0,,0,,,Phoenix," "," ",0,Phoenix
320,10118,Dunlap Av & Central Av,EB Dunlap Av & FS Central Av,33.56764500,-112.07331000,,,0,,0,,,Phoenix," "," ",0,Phoenix
6536,10699,Dunlap Av & Central Av,WB Dunlap Av & FS Central Av,33.56783600,-112.07461600,,,0,,0,,,Phoenix," "," ",0,Phoenix
1247,11100,Dunlap Av & I-17 Fwy,EB Dunlap Av & FS I-17 Fwy,33.56738400,-112.11617600,,,0,,0,,,Phoenix," "," ",0,Phoenix
6535,11096,Dunlap Av & I-17 Fwy,WB Dunlap Av & FS I-17 Fwy,33.56771900,-112.11879100,,,0,,0,,,Phoenix," "," ",0,Phoenix
6538,15328,Dunlap Av & Mission Ln,WB Dunlap Av & FS Mission Ln,33.56766400,-112.08780700,,,0,,0,,,Phoenix," "," ",0,Phoenix
1257,18968,Durango St & 31st Av,EB Durango St & FS 31st Av,33.42959500,-112.12566100,,,0,,0,,,Phoenix,,,,Phoenix
6546,18976,Durango St & 31st Av,WB Durango St & FS 31st Av,33.42975300,-112.12624800,,,0,,0,,,Phoenix,,,,Phoenix
6547,18977,Durango St & 3300 West,WB Durango St & AT 3300 West,33.42973300,-112.13039000,,,0,,0,,,Phoenix,,,,Phoenix
7717,18978,Durango St & 35th Av,EB Durango St & FS 35th Av,33.42958000,-112.13402900,,,0,,0,,,Phoenix,,,,Phoenix
1259,18969,Durango St & RC Esterbrooks Bl,EB Durango St & FS RC Esterbrooks Bl,33.42950900,-112.12000400,,,0,,0,,,Phoenix,,,,Phoenix
SKTR2,30002,East Economy Station,East Economy Station,33.43463700,-111.98492200,,,0,,0,,,,,,,Phoenix
9635,12326,Eldorado Park,Eldorado Park,33.47428100,-111.91551000,,,0,,0,,,Scottsdale," ",https://farm8.staticflickr.com/7647/17002866411_e2579ddca4_o.jpg,0,Scottsdale
9546,18836,Eleventh St/Mill,NS Eleventh St/SB Mill,33.41808800,-111.93992300,,,0,place_ML11TH,0,1,,,,,,Tempe
9731,18836,Eleventh St/Mill,FS Eleventh St/NB Mill,33.41808800,-111.93992300,,,0,place_ML11TH,0,2,,,,,,Tempe
343,15802,Elliot Rd & 1515 East,EB Elliot Rd & AT 1515 East,33.34894100,-111.91340300,,,0,,0,,,Tempe," ",https://farm5.staticflickr.com/4523/26516846149_e8d783a398_o.jpg,0,Tempe
326,15832,Elliot Rd & 30th St,EB Elliot Rd & FS 30th St,33.34997100,-111.76816400,,,0,,0,,,Gilbert,Wired,https://farm5.staticflickr.com/4526/26516855969_aff1560c0b_o.jpg,1,Gilbert
5619,17019,Elliot Rd & 44th St,WB Elliot Rd & FS 44th St,33.34854200,-111.98755800,,,0,,0,,,Phoenix," "," ",0,Phoenix
1271,17015,Elliot Rd & 48th St,EB Elliot Rd & NS 48th St,33.34880000,-111.98079100,,,0,,0,,,Phoenix," "," ",0,Phoenix
327,13602,Elliot Rd & 48th St,EB Elliot Rd & FS 48th St,33.34881200,-111.97943200,,,0,,0,,,Phoenix," "," ",0,Phoenix
6564,17018,Elliot Rd & 48th St,WB Elliot Rd & FS 48th St,33.34906900,-111.98103900,,,0,,0,,,Phoenix," "," ",0,Phoenix
328,13603,Elliot Rd & 51st St,EB Elliot Rd & FS 51st St,33.34885200,-111.97550300,,,0,,0,,,Phoenix," "," ",0,Phoenix
5620,13658,Elliot Rd & 51st St,WB Elliot Rd & FS 51st St,33.34911100,-111.97641800,,,0,,0,,,Phoenix," "," ",0,Phoenix
1264,15809,Elliot Rd & 91st St,EB Elliot Rd & FS 91st St,33.34930800,-111.88747500,,,0,,0,,,Chandler," ",https://farm8.staticflickr.com/7284/16761471729_52b8a9cd1b_o.jpg,1,Chandler
1265,17035,Elliot Rd & Alma School Rd,EB Elliot Rd & FS Alma School Rd,33.34954400,-111.85788600,,,0,,0,,,Chandler,Wired,https://farm8.staticflickr.com/7590/16921736716_bfac81c656_o.jpg,1,Chandler
6549,17038,Elliot Rd & Alma School Rd,WB Elliot Rd & FS Alma School Rd,33.34990500,-111.85980700,,,0,,0,,,Chandler,Wired,https://farm9.staticflickr.com/8707/16760180290_a9539edf0d_o.jpg,1,Chandler
324,15819,Elliot Rd & Arizona Av,EB Elliot Rd & FS Arizona Av,33.34945500,-111.84103300,,,0,,0,,,Chandler," ",https://farm5.staticflickr.com/4526/38237538016_02f79d1232_o.jpg,1,Chandler
6550,15891,Elliot Rd & Arizona Av,WB Elliot Rd & FS Arizona Av,33.34983000,-111.84246500,,,0,,0,,,Chandler,Wired,https://farm8.staticflickr.com/7622/16761423289_a0e4b7118a_o.jpg,1,Chandler
9453,18443,Elliot Rd & Autoplex Lp,EB Elliot Rd & FS Autoplex Lp,33.34894000,-111.96527900,,,0,,0,,,Tempe," ",https://farm8.staticflickr.com/7590/16947621645_d0b7c44633_o.jpg,0,Tempe
1281,15791,Elliot Rd & Beck Av,EB Elliot Rd & FS Beck Av,33.34899400,-111.95786300,,,0,,0,,,Tempe," ",https://farm8.staticflickr.com/7286/16759990568_213f82688f_o.jpg,1,Tempe
6570,15914,Elliot Rd & Beck Av,WB Elliot Rd & FS Beck Av,33.34928600,-111.95889100,,,0,,0,,,Tempe," ",https://farm8.staticflickr.com/7597/16946672931_cc0ec50d6a_o.jpg,0,Tempe
1266,15810,Elliot Rd & Bullmoose Dr,EB Elliot Rd & FS Bullmoose Dr,33.34938200,-111.88231200,,,0,,0,,,Chandler," ",https://farm8.staticflickr.com/7626/16947690325_2c7def058d_o.jpg,0,Chandler
5614,15880,Elliot Rd & Burk St,WB Elliot Rd & FS Burk St,33.35013800,-111.78217800,,,0,,0,,,Gilbert,Wired,https://farm8.staticflickr.com/7286/16946683811_7c7f48c315_o.jpg,1,Gilbert
1272,15824,Elliot Rd & Cambridge St,EB Elliot Rd & FS Cambridge St,33.34972900,-111.81209600,,,0,,0,,,Gilbert,Wired,https://farm9.staticflickr.com/8728/16327621143_caa9d07482_o.jpg,1,Gilbert
6551,15886,Elliot Rd & Cambridge St,WB Elliot Rd & FS Cambridge St,33.34992800,-111.81336300,,,0,,0,,,Gilbert,Wired,https://farm9.staticflickr.com/8691/16947640375_de49f0c0d3_o.jpg,1,Gilbert
6552,15897,Elliot Rd & Carriage Ln,WB Elliot Rd & FS Carriage Ln,33.34961200,-111.88187500,,,0,,0,,,Chandler,Wired,https://farm8.staticflickr.com/7636/16325249564_a2172c351b_o.jpg,1,Chandler
1273,15828,Elliot Rd & Catalina St,EB Elliot Rd & FS Catalina St,33.34986700,-111.79314000,,,0,,0,,,Gilbert,Wired,https://farm9.staticflickr.com/8753/16327542723_c3cab1168c_o.jpg,1,Gilbert
1267,15813,Elliot Rd & Central Dr,EB Elliot Rd & FS Central Dr,33.34955200,-111.86629800,,,0,,0,,,Chandler," ",https://farm8.staticflickr.com/7624/16946368372_0d57871524_o.jpg,0,Chandler
6553,15894,Elliot Rd & Central Dr,WB Elliot Rd & FS Central Dr,33.34975700,-111.86589400,,,0,,0,,,Chandler,Wired,https://farm8.staticflickr.com/7281/16946319372_d065902bc5_o.jpg,1,Chandler
329,15797,Elliot Rd & College Av,EB Elliot Rd & FS College Av,33.34906100,-111.93351100,,,0,,0,,,Tempe," ",https://farm5.staticflickr.com/4557/38237537836_0bd4a25df5_o.jpg,0,Tempe
5632,15908,Elliot Rd & College Av,WB Elliot Rd & NS College Av,33.34931400,-111.93357200,,,0,,0,,,Tempe," ",https://farm9.staticflickr.com/8715/16921694786_ae6c5a26f0_o.jpg,0,Tempe
325,15820,Elliot Rd & Colorado St,EB Elliot Rd & FS Colorado St,33.34964200,-111.83574300,,,0,,0,,,Chandler," ",https://farm5.staticflickr.com/4574/37581226864_8735817333_o.jpg,0,Chandler
5615,15890,Elliot Rd & Colorado St,WB Elliot Rd & FS Colorado St,33.34984600,-111.83677400,,,0,,0,,,Chandler,Wired,https://farm8.staticflickr.com/7631/16327539723_e7c776d2db_o.jpg,1,Chandler
5631,15878,Elliot Rd & Concord St,WB Elliot Rd & NS Concord St,33.35021700,-111.76890400,,,0,,0,,,Gilbert,Wired,https://farm8.staticflickr.com/7611/16740294457_6e1d0b45e3_o.jpg,1,Gilbert
1274,15825,Elliot Rd & Cooper Rd,EB Elliot Rd & FS Cooper Rd,33.34975200,-111.80600900,,,0,,0,,,Gilbert,Wired,https://farm8.staticflickr.com/7610/16947689795_2f47dfd272_o.jpg,1,Gilbert
6554,15885,Elliot Rd & Cooper Rd,WB Elliot Rd & FS Cooper Rd,33.34998600,-111.80761000,,,0,,0,,,Gilbert,Wired,https://farm8.staticflickr.com/7637/16327572033_97bb8f1d55_o.jpg,1,Gilbert
1268,15811,Elliot Rd & Dobson Rd,EB Elliot Rd & FS Dobson Rd,33.34936500,-111.87576400,,,0,,0,,,Chandler,Wired,https://farm9.staticflickr.com/8668/16495922011_52b5579a6d_o.jpg,1,Chandler
6555,15896,Elliot Rd & Dobson Rd,WB Elliot Rd & FS Dobson Rd,33.34970500,-111.87715400,,,0,,0,,,Chandler,Wired,https://farm9.staticflickr.com/8704/16946319012_7ec5bac05d_o.jpg,1,Chandler
6556,15898,Elliot Rd & Ellis St,WB Elliot Rd & FS Ellis St,33.34955000,-111.88623600,,,0,,0,,,Chandler,Wired,https://farm9.staticflickr.com/8689/16946674221_e0cdcaedb2_o.jpg,1,Chandler
30277,15829,Elliot Rd & Gilbert Rd,EB Elliot Rd & FS Gilbert Rd,33.34989700,-111.78892200,,,0,,0,,,Gilbert,Wired,https://farm5.staticflickr.com/4553/38323651974_4f781278ec_o.jpg,1,Gilbert
6557,15881,Elliot Rd & Gilbert Rd,WB Elliot Rd & FS Gilbert Rd,33.35012200,-111.79062800,,,0,,0,,,Gilbert,Wired,https://farm9.staticflickr.com/8691/16761422699_4e6a76e23b_o.jpg,1,Gilbert
1275,15792,Elliot Rd & Hardy Dr,EB Elliot Rd & FS Hardy Dr,33.34896300,-111.95370800,,,0,,0,,,Tempe,Wired,https://farm9.staticflickr.com/8714/16761470979_fbc794acf4_o.jpg,1,Tempe
6565,15913,Elliot Rd & Hardy Dr,WB Elliot Rd & FS Hardy Dr,33.34929700,-111.95501800,,,0,,0,,,Tempe," ",https://farm9.staticflickr.com/8754/16327571123_ebb66805e1_o.jpg,1,Tempe
6566,13657,Elliot Rd & Harl Av,WB Elliot Rd & FS Harl Av,33.34924000,-111.96646900,,,0,,0,,,Tempe," ",https://farm8.staticflickr.com/7652/16325248394_3f2056799b_o.jpg,1,Tempe
1276,15823,Elliot Rd & Island Dr,EB Elliot Rd & FS Island Dr,33.34967800,-111.81968700,,,0,,0,,,Gilbert,Wired,https://farm8.staticflickr.com/7284/16759990978_465ef5409b_o.jpg,1,Gilbert
330,15795,Elliot Rd & Kyrene Canal Path,EB Elliot Rd & NS Kyrene Canal Path,33.34906300,-111.93923000,,,0,,0,,,Tempe," ",https://farm5.staticflickr.com/4524/37581226684_e080b99fa9_o.jpg,0,Tempe
6548,15910,Elliot Rd & Kyrene Canal Path,WB Elliot Rd & FS Kyrene Canal Path,33.34933500,-111.93941900,,,0,,0,,,Tempe," ",https://farm8.staticflickr.com/7637/16327539153_e4acab6dc4_o.jpg,0,Tempe
333,15794,Elliot Rd & Kyrene Rd,EB Elliot Rd & FS Kyrene Rd,33.34901200,-111.94496500,,,0,,0,,,Tempe," ",https://farm5.staticflickr.com/4584/37581226314_81067142eb_o.jpg,1,Tempe
6567,15911,Elliot Rd & Kyrene Rd,WB Elliot Rd & FS Kyrene Rd,33.34937100,-111.94645700,,,0,,0,,,Tempe," ",https://farm9.staticflickr.com/8694/16327570913_4378762c15_o.jpg,1,Tempe
334,15800,Elliot Rd & Lakeshore Dr,EB Elliot Rd & FS Lakeshore Dr,33.34902100,-111.91956700,,,0,,0,,,Tempe," ",https://farm5.staticflickr.com/4560/37581225924_26b2e1ecac_o.jpg,0,Tempe
5623,15905,Elliot Rd & Lakeshore Dr,WB Elliot Rd & FS Lakeshore Dr,33.34929600,-111.92006000,,,0,,0,,,Tempe," ",https://farm9.staticflickr.com/8730/16946327752_ac05abeea4_o.jpg,0,Tempe
335,15833,Elliot Rd & Lakeview Dr,EB Elliot Rd & FS Lakeview Dr,33.35001300,-111.76397600,,,0,,0,,,Gilbert,Wired,https://farm5.staticflickr.com/4537/37581225854_a8e9a5bf47_o.jpg,1,Gilbert
5616,15877,Elliot Rd & Lakeview Dr,WB Elliot Rd & FS Lakeview Dr,33.35022200,-111.76517500,,,0,,0,,,Gilbert,Wired,https://farm9.staticflickr.com/8696/16327580643_744fa4e197_o.jpg,1,Gilbert
336,15831,Elliot Rd & Lindsay Rd,EB Elliot Rd & FS Lindsay Rd,33.34996700,-111.77244200,,,0,,0,,,Gilbert,Wired,https://farm5.staticflickr.com/4576/37581225594_0f79400ed5_o.jpg,1,Gilbert
5617,15879,Elliot Rd & Lindsay Rd,WB Elliot Rd & FS Lindsay Rd,33.35019800,-111.77346900,,,0,,0,,,Gilbert,Wired,https://farm9.staticflickr.com/8753/16921696426_e368a17d63_o.jpg,1,Gilbert
337,15804,Elliot Rd & Los Feliz Dr,EB Elliot Rd & FS Los Feliz Dr,33.34903100,-111.90646400,,,0,,0,,,Tempe," ",https://farm5.staticflickr.com/4571/26516846279_00f37c046a_o.jpg,1,Tempe
