from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer,from_trip_id,to_trip_id
18975,18975,4,,,,,,75762336,75762339
18975,18975,4,,,,,,75762338,75762337
1926,1926,4,,,,,,75181214,75181254
1926,1926,4,,,,,,75181292,75181307
1926,1926,4,,,,,,75181322,75181389
1926,1926,4,,,,,,75181429,75181380
1926,1926,4,,,,,,75181320,75181384
1926,1926,4,,,,,,75247425,75247423
1926,1926,4,,,,,,75247419,75247420
1926,1926,4,,,,,,75247421,75247414
1926,1926,4,,,,,,75247416,75247418
1926,1926,4,,,,,,75247417,75247407
1926,1926,4,,,,,,75247413,75247411
1926,1926,4,,,,,,75247408,75247415
1926,1926,4,,,,,,75450699,75450693
1926,1926,4,,,,,,75450686,75450691
1926,1926,4,,,,,,75450688,75450695
1926,1926,4,,,,,,75450690,75450694
1926,1926,4,,,,,,75450689,75450692
1926,1926,4,,,,,,75450684,75450685
1926,1926,4,,,,,,76303480,76303484
1926,1926,4,,,,,,76303497,76303500
1926,1926,4,,,,,,76303506,76303516
1926,1926,4,,,,,,76303522,76303513
1926,1926,4,,,,,,76303505,76303515
1926,1926,4,,,,,,76569746,76569783
1926,1926,4,,,,,,76569851,76569920
1926,1926,4,,,,,,76569849,76569915
1926,1926,4,,,,,,76569955,76569906
1926,1926,4,,,,,,76569820,76569835
1926,1926,4,,,,,,76328128,76328138
1926,1926,4,,,,,,76328127,76328132
1926,1926,4,,,,,,76328129,76328136
1926,1926,4,,,,,,76328131,76328135
1926,1926,4,,,,,,76328130,76328133
1926,1926,4,,,,,,76328140,76328134
1926,1926,4,,,,,,76335161,76335159
1926,1926,4,,,,,,76335155,76335156
1926,1926,4,,,,,,76335157,76335150
1926,1926,4,,,,,,76335152,76335154
1926,1926,4,,,,,,76335153,76335143
1926,1926,4,,,,,,76335145,76335148
1926,1926,4,,,,,,76335144,76335151
1926,1926,4,,,,,,76556687,76556685
1926,1926,4,,,,,,76556681,76556682
1926,1926,4,,,,,,76556683,76556676
1926,1926,4,,,,,,76556678,76556680
1926,1926,4,,,,,,76556679,76556669
1926,1926,4,,,,,,76556675,76556673
1926,1926,4,,,,,,76556670,76556677
1926,1926,4,,,,,,76542361,76542371
1926,1926,4,,,,,,76542360,76542365
1926,1926,4,,,,,,76542362,76542369
1926,1926,4,,,,,,76542364,76542368
1926,1926,4,,,,,,76542373,76542367
1926,1926,4,,,,,,76542363,76542366
1926,1926,4,,,,,,76547778,76547776
1926,1926,4,,,,,,76547773,76547774
1926,1926,4,,,,,,76547775,76547767
1926,1926,4,,,,,,76547769,76547771
1926,1926,4,,,,,,76547770,76547760
1926,1926,4,,,,,,76547762,76547765
1926,1926,4,,,,,,76547761,76547768
1926,1926,4,,,,,,76535949,76535952
1926,1926,4,,,,,,76535944,76535945
1926,1926,4,,,,,,76535947,76535957
1926,1926,4,,,,,,76535946,76535951
1926,1926,4,,,,,,76535948,76535955
1926,1926,4,,,,,,76535950,76535954
1926,1926,4,,,,,,76535959,76535953
1926,1926,4,,,,,,75241259,75241253
1926,1926,4,,,,,,75241246,75241251
1926,1926,4,,,,,,75241248,75241255
1926,1926,4,,,,,,75241250,75241254
1926,1926,4,,,,,,75241249,75241252
1926,1926,4,,,,,,75241244,75241245
19661,19661,4,,,,,,75180303,75179543
19661,19661,4,,,,,,75180924,75180920
19661,19661,4,,,,,,75180919,75180922
19661,19661,4,,,,,,75181001,75181006
19661,19661,4,,,,,,75181003,75181007
19661,19661,4,,,,,,75181463,75181465
19661,19661,4,,,,,,75180918,75180921
19661,19661,4,,,,,,75180923,75181004
19661,19661,4,,,,,,75181002,75181005
19661,19661,4,,,,,,75180307,75179549
19661,19661,4,,,,,,75180304,75179546
19661,19661,4,,,,,,75180305,75179553
19661,19661,4,,,,,,75180306,75179554
19661,19661,4,,,,,,75180314,75179548
19661,19661,4,,,,,,75180998,75181075
19661,19661,4,,,,,,75181074,75181076
19661,19661,4,,,,,,75246862,75246855
19661,19661,4,,,,,,75246859,75246864
19661,19661,4,,,,,,75246865,75246866
19661,19661,4,,,,,,75246863,75246867
19661,19661,4,,,,,,75246868,75246869
19661,19661,4,,,,,,75246871,75246873
19661,19661,4,,,,,,75246870,75246875
19661,19661,4,,,,,,75246901,75246903
19661,19661,4,,,,,,75246905,75246899
19661,19661,4,,,,,,75246908,75246904
19661,19661,4,,,,,,75246900,75246907
19661,19661,4,,,,,,75246902,75246906
19661,19661,4,,,,,,75246876,75246877
19661,19661,4,,,,,,75246878,75246879
19661,19661,4,,,,,,75246880,75246872
19661,19661,4,,,,,,75255848,75255326
19661,19661,4,,,,,,75255849,75255327
19661,19661,4,,,,,,75255850,75255325
19661,19661,4,,,,,,75255846,75255328
19661,19661,4,,,,,,75449989,75449956
19661,19661,4,,,,,,75449951,75449920
19661,19661,4,,,,,,75449993,75449954
19661,19661,4,,,,,,75449910,75449914
19661,19661,4,,,,,,75449908,75449915
19661,19661,4,,,,,,75449994,75449978
19661,19661,4,,,,,,75449912,75449911
19661,19661,4,,,,,,75449996,75449990
19661,19661,4,,,,,,75449995,75449948
19661,19661,4,,,,,,75449917,75449916
19661,19661,4,,,,,,75449918,75449921
19661,19661,4,,,,,,75449913,75449991
19661,19661,4,,,,,,75449959,75449992
19661,19661,4,,,,,,75449961,75449988
19661,19661,4,,,,,,75449962,75449965
19661,19661,4,,,,,,75449983,75449966
19661,19661,4,,,,,,75449980,75449970
19661,19661,4,,,,,,75449986,75449967
19661,19661,4,,,,,,75449998,75449979
19661,19661,4,,,,,,75449976,75449985
19661,19661,4,,,,,,75449955,75449987
19661,19661,4,,,,,,75449953,75449952
19661,19661,4,,,,,,75449964,75449974
19661,19661,4,,,,,,75449973,75449972
19661,19661,4,,,,,,75449968,75449960
19661,19661,4,,,,,,75449950,75449958
19661,19661,4,,,,,,75449981,75449963
19661,19661,4,,,,,,75449982,75449984
19661,19661,4,,,,,,75449969,75449971
19661,19661,4,,,,,,75449975,75449977
19661,19661,4,,,,,,75449999,75449957
19661,19661,4,,,,,,76303115,76302877
19661,19661,4,,,,,,76303296,76303292
19661,19661,4,,,,,,76303291,76303294
19661,19661,4,,,,,,76303341,76303346
19661,19661,4,,,,,,76303343,76303347
19661,19661,4,,,,,,76303529,76303530
19661,19661,4,,,,,,76303290,76303293
19661,19661,4,,,,,,76303295,76303344
19661,19661,4,,,,,,76303342,76303345
19661,19661,4,,,,,,76303119,76302881
19661,19661,4,,,,,,76303116,76302879
19661,19661,4,,,,,,76303117,76302882
19661,19661,4,,,,,,76303118,76302883
19661,19661,4,,,,,,76303126,76302880
19661,19661,4,,,,,,76303338,76303389
19661,19661,4,,,,,,76303388,76303390
19661,19661,4,,,,,,76568858,76568116
19661,19661,4,,,,,,76569464,76569460
19661,19661,4,,,,,,76569456,76569462
19661,19661,4,,,,,,76569537,76569542
19661,19661,4,,,,,,76569539,76569543
19661,19661,4,,,,,,76569989,76569991
19661,19661,4,,,,,,76569459,76569461
19661,19661,4,,,,,,76569463,76569540
19661,19661,4,,,,,,76569538,76569541
19661,19661,4,,,,,,76568862,76568121
19661,19661,4,,,,,,76568859,76568118
19661,19661,4,,,,,,76568860,76568125
19661,19661,4,,,,,,76568861,76568126
19661,19661,4,,,,,,76568868,76568120
19661,19661,4,,,,,,76569534,76569611
19661,19661,4,,,,,,76569610,76569612
19661,19661,4,,,,,,76327392,76327361
19661,19661,4,,,,,,76327434,76327395
19661,19661,4,,,,,,76327351,76327355
19661,19661,4,,,,,,76327349,76327356
19661,19661,4,,,,,,76327430,76327397
19661,19661,4,,,,,,76327409,76327402
19661,19661,4,,,,,,76327427,76327408
19661,19661,4,,,,,,76327353,76327352
19661,19661,4,,,,,,76327437,76327431
19661,19661,4,,,,,,76327436,76327389
19661,19661,4,,,,,,76327358,76327357
19661,19661,4,,,,,,76327359,76327362
19661,19661,4,,,,,,76327354,76327432
19661,19661,4,,,,,,76327401,76327433
19661,19661,4,,,,,,76327403,76327429
19661,19661,4,,,,,,76327400,76327406
19661,19661,4,,,,,,76327424,76327407
19661,19661,4,,,,,,76327421,76327411
19661,19661,4,,,,,,76327410,76327412
19661,19661,4,,,,,,76327416,76327418
19661,19661,4,,,,,,76327441,76327398
19661,19661,4,,,,,,76327435,76327419
19661,19661,4,,,,,,76327440,76327420
19661,19661,4,,,,,,76327417,76327426
19661,19661,4,,,,,,76327396,76327428
19661,19661,4,,,,,,76327391,76327399
19661,19661,4,,,,,,76327422,76327404
19661,19661,4,,,,,,76327423,76327425
19661,19661,4,,,,,,76327394,76327393
19661,19661,4,,,,,,76327405,76327415
19661,19661,4,,,,,,76327414,76327413
19661,19661,4,,,,,,76334598,76334591
19661,19661,4,,,,,,76334595,76334600
19661,19661,4,,,,,,76334601,76334602
19661,19661,4,,,,,,76334599,76334603
19661,19661,4,,,,,,76334604,76334605
19661,19661,4,,,,,,76334607,76334609
19661,19661,4,,,,,,76334606,76334611
19661,19661,4,,,,,,76334637,76334639
19661,19661,4,,,,,,76334641,76334635
19661,19661,4,,,,,,76334644,76334640
19661,19661,4,,,,,,76334636,76334643
19661,19661,4,,,,,,76334638,76334642
19661,19661,4,,,,,,76334612,76334613
19661,19661,4,,,,,,76334615,76334616
19661,19661,4,,,,,,76334617,76334608
19661,19661,4,,,,,,76727386,76726637
19661,19661,4,,,,,,76727387,76726638
19661,19661,4,,,,,,76727388,76726634
19661,19661,4,,,,,,76727384,76726639
19661,19661,4,,,,,,76314339,76313817
19661,19661,4,,,,,,76314340,76313818
19661,19661,4,,,,,,76314341,76313816
19661,19661,4,,,,,,76314337,76313819
19661,19661,4,,,,,,76700073,76699304
19661,19661,4,,,,,,76700074,76699305
19661,19661,4,,,,,,76700075,76699301
19661,19661,4,,,,,,76700069,76699306
19661,19661,4,,,,,,76556142,76556143
19661,19661,4,,,,,,76556144,76556135
19661,19661,4,,,,,,76556125,76556118
19661,19661,4,,,,,,76556122,76556127
19661,19661,4,,,,,,76556128,76556129
19661,19661,4,,,,,,76556126,76556130
19661,19661,4,,,,,,76556168,76556162
19661,19661,4,,,,,,76556131,76556132
19661,19661,4,,,,,,76556134,76556136
19661,19661,4,,,,,,76556133,76556138
19661,19661,4,,,,,,76556164,76556166
19661,19661,4,,,,,,76556171,76556167
19661,19661,4,,,,,,76556163,76556170
19661,19661,4,,,,,,76556165,76556169
19661,19661,4,,,,,,76556139,76556140
19661,19661,4,,,,,,76573364,76572615
19661,19661,4,,,,,,76573365,76572616
19661,19661,4,,,,,,76573366,76572612
19661,19661,4,,,,,,76573362,76572617
19661,19661,4,,,,,,76676540,76675791
19661,19661,4,,,,,,76676541,76675792
19661,19661,4,,,,,,76676542,76675788
19661,19661,4,,,,,,76676538,76675793
19661,19661,4,,,,,,76541625,76541594
19661,19661,4,,,,,,76541667,76541628
19661,19661,4,,,,,,76541584,76541588
19661,19661,4,,,,,,76541582,76541589
19661,19661,4,,,,,,76541663,76541630
19661,19661,4,,,,,,76541642,76541635
19661,19661,4,,,,,,76541660,76541641
19661,19661,4,,,,,,76541586,76541585
19661,19661,4,,,,,,76541670,76541664
19661,19661,4,,,,,,76541669,76541622
19661,19661,4,,,,,,76541591,76541590
19661,19661,4,,,,,,76541592,76541595
19661,19661,4,,,,,,76541587,76541665
19661,19661,4,,,,,,76541634,76541666
19661,19661,4,,,,,,76541636,76541662
19661,19661,4,,,,,,76541633,76541639
19661,19661,4,,,,,,76541657,76541640
19661,19661,4,,,,,,76541654,76541645
19661,19661,4,,,,,,76541644,76541646
19661,19661,4,,,,,,76541649,76541651
19661,19661,4,,,,,,76541674,76541631
19661,19661,4,,,,,,76541668,76541652
19661,19661,4,,,,,,76541673,76541653
19661,19661,4,,,,,,76541650,76541659
19661,19661,4,,,,,,76541629,76541661
19661,19661,4,,,,,,76541624,76541632
19661,19661,4,,,,,,76541655,76541637
19661,19661,4,,,,,,76541656,76541658
19661,19661,4,,,,,,76541627,76541626
19661,19661,4,,,,,,76541638,76541648
19661,19661,4,,,,,,76541647,76541643
19661,19661,4,,,,,,76547215,76547208
19661,19661,4,,,,,,76547212,76547217
19661,19661,4,,,,,,76547218,76547219
19661,19661,4,,,,,,76547216,76547220
19661,19661,4,,,,,,76547221,76547222
19661,19661,4,,,,,,76547224,76547226
19661,19661,4,,,,,,76547223,76547229
19661,19661,4,,,,,,76547254,76547256
19661,19661,4,,,,,,76547258,76547252
19661,19661,4,,,,,,76547261,76547257
19661,19661,4,,,,,,76547253,76547260
19661,19661,4,,,,,,76547255,76547259
19661,19661,4,,,,,,76547230,76547231
19661,19661,4,,,,,,76547232,76547233
19661,19661,4,,,,,,76547234,76547225
19661,19661,4,,,,,,76317416,76316894
19661,19661,4,,,,,,76317417,76316895
19661,19661,4,,,,,,76317418,76316893
19661,19661,4,,,,,,76317414,76316896
19661,19661,4,,,,,,76535327,76535288
19661,19661,4,,,,,,76535285,76535254
19661,19661,4,,,,,,76535316,76535318
19661,19661,4,,,,,,76535252,76535255
19661,19661,4,,,,,,76535317,76535300
19661,19661,4,,,,,,76535303,76535305
19661,19661,4,,,,,,76535309,76535311
19661,19661,4,,,,,,76535244,76535248
19661,19661,4,,,,,,76535242,76535249
19661,19661,4,,,,,,76535247,76535325
19661,19661,4,,,,,,76535294,76535326
19661,19661,4,,,,,,76535246,76535245
19661,19661,4,,,,,,76535330,76535324
19661,19661,4,,,,,,76535329,76535282
19661,19661,4,,,,,,76535251,76535250
19661,19661,4,,,,,,76535314,76535304
19661,19661,4,,,,,,76535320,76535301
19661,19661,4,,,,,,76535323,76535290
19661,19661,4,,,,,,76535296,76535322
19661,19661,4,,,,,,76535293,76535299
19661,19661,4,,,,,,76535333,76535313
19661,19661,4,,,,,,76535334,76535291
19661,19661,4,,,,,,76535328,76535312
19661,19661,4,,,,,,76535310,76535319
19661,19661,4,,,,,,76535289,76535321
19661,19661,4,,,,,,76535287,76535286
19661,19661,4,,,,,,76535302,76535295
19661,19661,4,,,,,,76535284,76535292
19661,19661,4,,,,,,76535315,76535297
19661,19661,4,,,,,,76535298,76535308
19661,19661,4,,,,,,76535307,76535306
19661,19661,4,,,,,,75240549,75240516
19661,19661,4,,,,,,75240511,75240480
19661,19661,4,,,,,,75240553,75240514
19661,19661,4,,,,,,75240470,75240474
19661,19661,4,,,,,,75240468,75240475
19661,19661,4,,,,,,75240554,75240538
19661,19661,4,,,,,,75240472,75240471
19661,19661,4,,,,,,75240556,75240550
19661,19661,4,,,,,,75240555,75240508
19661,19661,4,,,,,,75240477,75240476
19661,19661,4,,,,,,75240478,75240481
19661,19661,4,,,,,,75240473,75240551
19661,19661,4,,,,,,75240519,75240552
19661,19661,4,,,,,,75240521,75240548
19661,19661,4,,,,,,75240522,75240525
19661,19661,4,,,,,,75240543,75240526
19661,19661,4,,,,,,75240540,75240530
19661,19661,4,,,,,,75240546,75240527
19661,19661,4,,,,,,75240558,75240539
19661,19661,4,,,,,,75240536,75240545
19661,19661,4,,,,,,75240515,75240547
19661,19661,4,,,,,,75240513,75240512
19661,19661,4,,,,,,75240524,75240534
19661,19661,4,,,,,,75240533,75240532
19661,19661,4,,,,,,75240528,75240520
19661,19661,4,,,,,,75240510,75240518
19661,19661,4,,,,,,75240541,75240523
19661,19661,4,,,,,,75240542,75240544
19661,19661,4,,,,,,75240529,75240531
19661,19661,4,,,,,,75240535,75240537
19661,19661,4,,,,,,75240559,75240517
19661,19661,4,,,,,,75204876,75204107
19661,19661,4,,,,,,75204877,75204108
19661,19661,4,,,,,,75204878,75204104
19661,19661,4,,,,,,75204872,75204109
19821,19821,4,,,,,,75180293,75179521
19821,19821,4,,,,,,75180813,75180819
19821,19821,4,,,,,,75180300,75179519
19821,19821,4,,,,,,75180290,75179523
19821,19821,4,,,,,,75180289,75179511
19821,19821,4,,,,,,75180294,75179524
19821,19821,4,,,,,,75181491,75181481
19821,19821,4,,,,,,75181476,75181456
19821,19821,4,,,,,,75181449,75181434
19821,19821,4,,,,,,75181435,75181448
19821,19821,4,,,,,,75180298,75179517
19821,19821,4,,,,,,75180302,75179530
19821,19821,4,,,,,,76303105,76302856
19821,19821,4,,,,,,76303219,76303224
19821,19821,4,,,,,,76303112,76302855
19821,19821,4,,,,,,76303104,76302857
19821,19821,4,,,,,,76303103,76302853
19821,19821,4,,,,,,76303106,76302858
19821,19821,4,,,,,,76303533,76303532
19821,19821,4,,,,,,76303531,76303528
19821,19821,4,,,,,,76303527,76303523
19821,19821,4,,,,,,76303524,76303526
19821,19821,4,,,,,,76303110,76302854
19821,19821,4,,,,,,76303114,76302864
19821,19821,4,,,,,,76568848,76568095
19821,19821,4,,,,,,76569355,76569361
19821,19821,4,,,,,,76568856,76568093
19821,19821,4,,,,,,76568845,76568097
19821,19821,4,,,,,,76568844,76568085
19821,19821,4,,,,,,76568849,76568098
19821,19821,4,,,,,,76570018,76570007
19821,19821,4,,,,,,76570002,76569983
19821,19821,4,,,,,,76569975,76569960
19821,19821,4,,,,,,76569961,76569974
19821,19821,4,,,,,,76568854,76568091
19821,19821,4,,,,,,76568857,76568104
2003,2003,4,,,,,,75774877_1,75774877_2
2003,2003,4,,,,,,75762018_1,75762018_2
2003,2003,4,,,,,,77035497_1,77035497_2
2003,2003,4,,,,,,77074608_1,77074608_2
2003,2003,4,,,,,,77030905_1,77030905_2
2003,2003,4,,,,,,75774875_1,75774875_2
2003,2003,4,,,,,,77030903_1,77030903_2
2003,2003,4,,,,,,75762016_1,75762016_2
2003,2003,4,,,,,,77035495_1,77035495_2
2003,2003,4,,,,,,77074606_1,77074606_2
210,210,4,,,,,,75180770,75180818
210,210,4,,,,,,75180776,75180775
210,210,4,,,,,,75180779,75180787
210,210,4,,,,,,75180788,75180781
210,210,4,,,,,,75181663,75181666
210,210,4,,,,,,75181658,75181664
210,210,4,,,,,,76303184,76303223
210,210,4,,,,,,76303190,76303189
210,210,4,,,,,,76303193,76303197
210,210,4,,,,,,76303198,76303195
210,210,4,,,,,,76303557,76303560
210,210,4,,,,,,76303555,76303558
210,210,4,,,,,,76569313,76569360
210,210,4,,,,,,76569319,76569315
210,210,4,,,,,,76569322,76569330
210,210,4,,,,,,76569331,76569324
210,210,4,,,,,,76570176,76570182
210,210,4,,,,,,76570181,76570184
29253,29253,4,,,,,,75603559,75603593
29253,29253,4,,,,,,75603558,75603592
29253,29253,4,,,,,,75603557,75603591
29253,29253,4,,,,,,75603560,75603594
29253,29253,4,,,,,,75603570,75603597
29253,29253,4,,,,,,75603573,75603600
29253,29253,4,,,,,,75603550,75603580
29253,29253,4,,,,,,75603567,75603584
29253,29253,4,,,,,,75603554,75603576
29253,29253,4,,,,,,75603565,75603582
29253,29253,4,,,,,,75603568,75603595
29253,29253,4,,,,,,75603571,75603598
29253,29253,4,,,,,,75603549,75603578
29253,29253,4,,,,,,75603566,75603583
29253,29253,4,,,,,,75603551,75603586
29253,29253,4,,,,,,75603555,75603589
29253,29253,4,,,,,,75603547,75603587
29253,29253,4,,,,,,75603556,75603590
29253,29253,4,,,,,,75603564,75603581
29253,29253,4,,,,,,75603553,75603585
29253,29253,4,,,,,,75603552,75603588
29253,29253,4,,,,,,75588651,75588659
29253,29253,4,,,,,,75589082,75588653
29253,29253,4,,,,,,75588650,75589081
29253,29253,4,,,,,,75588656,75588652
29253,29253,4,,,,,,75588660,75588657
29253,29253,4,,,,,,75588654,75588661
29253,29253,4,,,,,,75588655,75588662
29253,29253,4,,,,,,75606779,75606806
29253,29253,4,,,,,,75606782,75606809
29253,29253,4,,,,,,75606771,75606812
29253,29253,4,,,,,,75606773,75606814
29253,29253,4,,,,,,75606784,75606811
29253,29253,4,,,,,,75606772,75606813
29253,29253,4,,,,,,75606756,75606785
29253,29253,4,,,,,,75754110,75754079
29253,29253,4,,,,,,75754068,75754065
29253,29253,4,,,,,,75754069,75754070
29253,29253,4,,,,,,75754107,75754117
29253,29253,4,,,,,,75754118,75754061
29253,29253,4,,,,,,75753668,75753624
29253,29253,4,,,,,,75754074,75754063
29253,29253,4,,,,,,75754062,75754113
29253,29253,4,,,,,,75754116,75754056
29253,29253,4,,,,,,75754075,75754087
29253,29253,4,,,,,,75754066,75754059
29253,29253,4,,,,,,75754064,75754058
29253,29253,4,,,,,,75754060,75754115
29253,29253,4,,,,,,75754057,75754053
29253,29253,4,,,,,,75754055,75754054
29253,29253,4,,,,,,75754082,75754130
29253,29253,4,,,,,,76398187,76398214
29253,29253,4,,,,,,76398186,76398213
29253,29253,4,,,,,,76398185,76398212
29253,29253,4,,,,,,76398188,76398215
29253,29253,4,,,,,,76398194,76398217
29253,29253,4,,,,,,76398196,76398219
29253,29253,4,,,,,,76398178,76398201
29253,29253,4,,,,,,76398192,76398205
29253,29253,4,,,,,,76398182,76398197
29253,29253,4,,,,,,76398190,76398203
29253,29253,4,,,,,,76398193,76398216
29253,29253,4,,,,,,76398195,76398218
29253,29253,4,,,,,,76398177,76398199
29253,29253,4,,,,,,76398191,76398204
29253,29253,4,,,,,,76398179,76398207
29253,29253,4,,,,,,76398183,76398210
29253,29253,4,,,,,,76398176,76398208
29253,29253,4,,,,,,76398184,76398211
29253,29253,4,,,,,,76398189,76398202
29253,29253,4,,,,,,76398181,76398206
29253,29253,4,,,,,,76398180,76398209
29253,29253,4,,,,,,76396681,76396708
29253,29253,4,,,,,,76396680,76396707
29253,29253,4,,,,,,76396679,76396706
29253,29253,4,,,,,,76396682,76396709
29253,29253,4,,,,,,76396688,76396711
29253,29253,4,,,,,,76396690,76396713
29253,29253,4,,,,,,76396672,76396695
29253,29253,4,,,,,,76396686,76396699
29253,29253,4,,,,,,76396676,76396691
29253,29253,4,,,,,,76396684,76396697
29253,29253,4,,,,,,76396687,76396710
29253,29253,4,,,,,,76396689,76396712
29253,29253,4,,,,,,76396671,76396693
29253,29253,4,,,,,,76396685,76396698
29253,29253,4,,,,,,76396673,76396701
29253,29253,4,,,,,,76396677,76396704
29253,29253,4,,,,,,76396670,76396702
29253,29253,4,,,,,,76396678,76396705
29253,29253,4,,,,,,76396683,76396696
29253,29253,4,,,,,,76396675,76396700
29253,29253,4,,,,,,76396674,76396703
29253,29253,4,,,,,,76352996,76352965
29253,29253,4,,,,,,76352943,76352939
29253,29253,4,,,,,,76352941,76352940
29253,29253,4,,,,,,76352993,76353003
29253,29253,4,,,,,,76352961,76352973
29253,29253,4,,,,,,76352950,76352944
29253,29253,4,,,,,,76352946,76353001
29253,29253,4,,,,,,76352952,76352945
29253,29253,4,,,,,,76353004,76352947
29253,29253,4,,,,,,76352554,76352510
29253,29253,4,,,,,,76353002,76352942
29253,29253,4,,,,,,76352948,76352999
29253,29253,4,,,,,,76352960,76352949
29253,29253,4,,,,,,76352954,76352951
29253,29253,4,,,,,,76352955,76352956
29253,29253,4,,,,,,76352968,76353016
29253,29253,4,,,,,,76354829,76354837
29253,29253,4,,,,,,76355260,76354831
29253,29253,4,,,,,,76354828,76355259
29253,29253,4,,,,,,76354834,76354830
29253,29253,4,,,,,,76354838,76354835
29253,29253,4,,,,,,76354832,76354839
29253,29253,4,,,,,,76354833,76354840
29253,29253,4,,,,,,76389763,76389767
29253,29253,4,,,,,,76389764,76389768
29253,29253,4,,,,,,76389760,76389770
29253,29253,4,,,,,,76389762,76389772
29253,29253,4,,,,,,76389765,76389769
29253,29253,4,,,,,,76389761,76389771
29253,29253,4,,,,,,76389758,76389766
29253,29253,4,,,,,,76366037,76366041
29253,29253,4,,,,,,76366038,76366042
29253,29253,4,,,,,,76366034,76366044
29253,29253,4,,,,,,76366036,76366046
29253,29253,4,,,,,,76366039,76366043
29253,29253,4,,,,,,76366035,76366045
29253,29253,4,,,,,,76366032,76366040
29253,29253,4,,,,,,76380767,76380771
29253,29253,4,,,,,,76380768,76380772
29253,29253,4,,,,,,76380764,76380774
29253,29253,4,,,,,,76380766,76380776
29253,29253,4,,,,,,76380769,76380773
29253,29253,4,,,,,,76380765,76380775
29253,29253,4,,,,,,76380762,76380770
29253,29253,4,,,,,,76392468,76392464
29253,29253,4,,,,,,76392894,76392465
29253,29253,4,,,,,,76391361,76392893
29253,29253,4,,,,,,76392466,76392473
29253,29253,4,,,,,,76392467,76392474
29253,29253,4,,,,,,76392472,76392469
29253,29253,4,,,,,,76391362,76392471
29253,29253,4,,,,,,76368210,76368214
29253,29253,4,,,,,,76368211,76368215
29253,29253,4,,,,,,76368207,76368217
29253,29253,4,,,,,,76368209,76368219
29253,29253,4,,,,,,76368212,76368216
29253,29253,4,,,,,,76368208,76368218
29253,29253,4,,,,,,76368205,76368213
29253,29253,4,,,,,,76361699,76361703
29253,29253,4,,,,,,76361700,76361704
29253,29253,4,,,,,,76361696,76361706
29253,29253,4,,,,,,76361698,76361708
29253,29253,4,,,,,,76361701,76361705
29253,29253,4,,,,,,76361697,76361707
29253,29253,4,,,,,,76361694,76361702
29253,29253,4,,,,,,76382886,76382855
29253,29253,4,,,,,,76382894,76382837
29253,29253,4,,,,,,76382883,76382893
29253,29253,4,,,,,,76382850,76382839
29253,29253,4,,,,,,76382844,76382841
29253,29253,4,,,,,,76382845,76382846
29253,29253,4,,,,,,76382842,76382835
29253,29253,4,,,,,,76382833,76382829
29253,29253,4,,,,,,76382831,76382830
29253,29253,4,,,,,,76382444,76382400
29253,29253,4,,,,,,76382851,76382863
29253,29253,4,,,,,,76382838,76382889
29253,29253,4,,,,,,76382840,76382834
29253,29253,4,,,,,,76382836,76382891
29253,29253,4,,,,,,76382892,76382832
29253,29253,4,,,,,,76382858,76382906
29253,29253,4,,,,,,76384375,76384371
29253,29253,4,,,,,,76384801,76384372
29253,29253,4,,,,,,76384369,76384800
29253,29253,4,,,,,,76384373,76384380
29253,29253,4,,,,,,76384374,76384381
29253,29253,4,,,,,,76384379,76384376
29253,29253,4,,,,,,76384370,76384378
29253,29253,4,,,,,,76363868,76363872
29253,29253,4,,,,,,76363869,76363873
29253,29253,4,,,,,,76363865,76363875
29253,29253,4,,,,,,76363867,76363877
29253,29253,4,,,,,,76363870,76363874
29253,29253,4,,,,,,76363866,76363876
29253,29253,4,,,,,,76363863,76363871
29253,29253,4,,,,,,76377867,76377823
29253,29253,4,,,,,,76378263,76378261
29253,29253,4,,,,,,76378302,76378311
29253,29253,4,,,,,,76378312,76378257
29253,29253,4,,,,,,76378269,76378259
29253,29253,4,,,,,,76378304,76378274
29253,29253,4,,,,,,76378277,76378322
29253,29253,4,,,,,,76378262,76378255
29253,29253,4,,,,,,76378253,76378249
29253,29253,4,,,,,,76378251,76378250
29253,29253,4,,,,,,76378264,76378265
29253,29253,4,,,,,,76378270,76378282
29253,29253,4,,,,,,76378258,76378307
29253,29253,4,,,,,,76378310,76378252
29253,29253,4,,,,,,76378260,76378254
29253,29253,4,,,,,,76378256,76378309
29253,29253,4,,,,,,75584982,75584951
29253,29253,4,,,,,,75584929,75584925
29253,29253,4,,,,,,75584927,75584926
29253,29253,4,,,,,,75584979,75584989
29253,29253,4,,,,,,75584947,75584959
29253,29253,4,,,,,,75584936,75584930
29253,29253,4,,,,,,75584932,75584987
29253,29253,4,,,,,,75584938,75584931
29253,29253,4,,,,,,75584990,75584933
29253,29253,4,,,,,,75584540,75584496
29253,29253,4,,,,,,75584988,75584928
29253,29253,4,,,,,,75584934,75584985
29253,29253,4,,,,,,75584946,75584935
29253,29253,4,,,,,,75584940,75584937
29253,29253,4,,,,,,75584941,75584942
29253,29253,4,,,,,,75584954,75585002
29253,29253,4,,,,,,75609662,75609666
29253,29253,4,,,,,,75609663,75609667
29253,29253,4,,,,,,75609659,75609669
29253,29253,4,,,,,,75609661,75609671
29253,29253,4,,,,,,75609664,75609668
29253,29253,4,,,,,,75609660,75609670
29253,29253,4,,,,,,75609657,75609665
